occ_code,age_band,share,source_tag,job_zone,jz_imputed
25-1081,16-24,0.054054054054054064,FIXTURE,5.0,0
25-1081,25-44,0.4756756756756757,FIXTURE,5.0,0
25-1081,45-54,0.21621621621621626,FIXTURE,5.0,0
25-1081,55+,0.25405405405405407,FIXTURE,5.0,0
25-1082,16-24,0.054054054054054064,FIXTURE,5.0,0
25-1082,25-44,0.4756756756756757,FIXTURE,5.0,0
25-1082,45-54,0.21621621621621626,FIXTURE,5.0,0
25-1082,55+,0.25405405405405407,FIXTURE,5.0,0
25-1111,16-24,0.054054054054054064,FIXTURE,5.0,0
25-1111,25-44,0.4756756756756757,FIXTURE,5.0,0
25-1111,45-54,0.21621621621621626,FIXTURE,5.0,0
25-1111,55+,0.25405405405405407,FIXTURE,5.0,0
25-1112,16-24,0.054054054054054064,FIXTURE,5.0,0
25-1112,25-44,0.4756756756756757,FIXTURE,5.0,0
25-1112,45-54,0.21621621621621626,FIXTURE,5.0,0
25-1112,55+,0.25405405405405407,FIXTURE,5.0,0
25-1113,16-24,0.054054054054054064,FIXTURE,5.0,0
25-1113,25-44,0.4756756756756757,FIXTURE,5.0,0
25-1113,45-54,0.21621621621621626,FIXTURE,5.0,0
25-1113,55+,0.25405405405405407,FIXTURE,5.0,0
25-1121,16-24,0.054054054054054064,FIXTURE,5.0,0
25-1121,25-44,0.4756756756756757,FIXTURE,5.0,0
25-1121,45-54,0.21621621621621626,FIXTURE,5.0,0
25-1121,55+,0.25405405405405407,FIXTURE,5.0,0
25-1122,16-24,0.054054054054054064,FIXTURE,5.0,0
25-1122,25-44,0.4756756756756757,FIXTURE,5.0,0
25-1122,45-54,0.21621621621621626,FIXTURE,5.0,0
25-1122,55+,0.25405405405405407,FIXTURE,5.0,0
25-1123,16-24,0.054054054054054064,FIXTURE,5.0,0
25-1123,25-44,0.4756756756756757,FIXTURE,5.0,0
25-1123,45-54,0.21621621621621626,FIXTURE,5.0,0
25-1123,55+,0.25405405405405407,FIXTURE,5.0,0
25-1124,16-24,0.054054054054054064,FIXTURE,5.0,0
25-1124,25-44,0.4756756756756757,FIXTURE,5.0,0
25-1124,45-54,0.21621621621621626,FIXTURE,5.0,0
25-1124,55+,0.25405405405405407,FIXTURE,5.0,0
25-1125,16-24,0.054054054054054064,FIXTURE,5.0,0
25-1125,25-44,0.4756756756756757,FIXTURE,5.0,0
25-1125,45-54,0.21621621621621626,FIXTURE,5.0,0
25-1125,55+,0.25405405405405407,FIXTURE,5.0,0
25-1126,16-24,0.054054054054054064,FIXTURE,5.0,0
25-1126,25-44,0.4756756756756757,FIXTURE,5.0,0
25-1126,45-54,0.21621621621621626,FIXTURE,5.0,0
25-1126,55+,0.25405405405405407,FIXTURE,5.0,0
25-1192,16-24,0.054054054054054064,FIXTURE,5.0,0
25-1192,25-44,0.4756756756756757,FIXTURE,5.0,0
25-1192,45-54,0.21621621621621626,FIXTURE,5.0,0
25-1192,55+,0.25405405405405407,FIXTURE,5.0,0
25-1193,16-24,0.054054054054054064,FIXTURE,5.0,0
25-1193,25-44,0.4756756756756757,FIXTURE,5.0,0
25-1193,45-54,0.21621621621621626,FIXTURE,5.0,0
25-1193,55+,0.25405405405405407,FIXTURE,5.0,0
25-1194,16-24,0.12500000000000003,FIXTURE,3.0,0
25-1194,25-44,0.44000000000000006,FIXTURE,3.0,0
25-1194,45-54,0.20000000000000004,FIXTURE,3.0,0
25-1194,55+,0.23500000000000001,FIXTURE,3.0,0
25-1199,16-24,0.07943992252388168,FIXTURE,4.107910014513788,1
25-1199,25-44,0.4629102103879909,FIXTURE,4.107910014513788,1
25-1199,45-54,0.21041373199454136,FIXTURE,4.107910014513788,1
25-1199,55+,0.24723613509358605,FIXTURE,4.107910014513788,1
25-2011,16-24,0.12500000000000003,FIXTURE,3.0,0
25-2011,25-44,0.44000000000000006,FIXTURE,3.0,0
25-2011,45-54,0.20000000000000004,FIXTURE,3.0,0
25-2011,55+,0.23500000000000001,FIXTURE,3.0,0
25-2012,16-24,0.07894736842105263,FIXTURE,4.0,0
25-2012,25-44,0.4631578947368421,FIXTURE,4.0,0
25-2012,45-54,0.2105263157894737,FIXTURE,4.0,0
25-2012,55+,0.24736842105263157,FIXTURE,4.0,0
25-2021,16-24,0.07894736842105263,FIXTURE,4.0,0
25-2021,25-44,0.4631578947368421,FIXTURE,4.0,0
25-2021,45-54,0.2105263157894737,FIXTURE,4.0,0
25-2021,55+,0.24736842105263157,FIXTURE,4.0,0
25-2022,16-24,0.07894736842105263,FIXTURE,4.0,0
25-2022,25-44,0.4631578947368421,FIXTURE,4.0,0
25-2022,45-54,0.2105263157894737,FIXTURE,4.0,0
25-2022,55+,0.24736842105263157,FIXTURE,4.0,0
25-2023,16-24,0.07894736842105263,FIXTURE,4.0,0
25-2023,25-44,0.4631578947368421,FIXTURE,4.0,0
25-2023,45-54,0.2105263157894737,FIXTURE,4.0,0
25-2023,55+,0.24736842105263157,FIXTURE,4.0,0
25-2031,16-24,0.07894736842105263,FIXTURE,4.0,0
25-2031,25-44,0.4631578947368421,FIXTURE,4.0,0
25-2031,45-54,0.2105263157894737,FIXTURE,4.0,0
25-2031,55+,0.24736842105263157,FIXTURE,4.0,0
25-2032,16-24,0.07894736842105263,FIXTURE,4.0,0
25-2032,25-44,0.4631578947368421,FIXTURE,4.0,0
25-2032,45-54,0.2105263157894737,FIXTURE,4.0,0
25-2032,55+,0.24736842105263157,FIXTURE,4.0,0
25-2051,16-24,0.054054054054054064,FIXTURE,5.0,0
25-2051,25-44,0.4756756756756757,FIXTURE,5.0,0
25-2051,45-54,0.21621621621621626,FIXTURE,5.0,0
25-2051,55+,0.25405405405405407,FIXTURE,5.0,0
25-2052,16-24,0.07943992252388168,FIXTURE,4.107910014513788,1
25-2052,25-44,0.4629102103879909,FIXTURE,4.107910014513788,1
25-2052,45-54,0.21041373199454136,FIXTURE,4.107910014513788,1
25-2052,55+,0.24723613509358605,FIXTURE,4.107910014513788,1
25-2057,16-24,0.07894736842105263,FIXTURE,4.0,0
25-2057,25-44,0.4631578947368421,FIXTURE,4.0,0
25-2057,45-54,0.2105263157894737,FIXTURE,4.0,0
25-2057,55+,0.24736842105263157,FIXTURE,4.0,0
25-2058,16-24,0.07894736842105263,FIXTURE,4.0,0
25-2058,25-44,0.4631578947368421,FIXTURE,4.0,0
25-2058,45-54,0.2105263157894737,FIXTURE,4.0,0
25-2058,55+,0.24736842105263157,FIXTURE,4.0,0
25-2059,16-24,0.054054054054054064,FIXTURE,5.0,0
25-2059,25-44,0.4756756756756757,FIXTURE,5.0,0
25-2059,45-54,0.21621621621621626,FIXTURE,5.0,0
25-2059,55+,0.25405405405405407,FIXTURE,5.0,0
25-3011,16-24,0.07894736842105263,FIXTURE,4.0,0
25-3011,25-44,0.4631578947368421,FIXTURE,4.0,0
25-3011,45-54,0.2105263157894737,FIXTURE,4.0,0
25-3011,55+,0.24736842105263157,FIXTURE,4.0,0
25-3021,16-24,0.12500000000000003,FIXTURE,3.0,0
25-3021,25-44,0.44000000000000006,FIXTURE,3.0,0
25-3021,45-54,0.20000000000000004,FIXTURE,3.0,0
25-3021,55+,0.23500000000000001,FIXTURE,3.0,0
25-3031,16-24,0.07943992252388168,FIXTURE,4.107910014513788,1
25-3031,25-44,0.4629102103879909,FIXTURE,4.107910014513788,1
25-3031,45-54,0.21041373199454136,FIXTURE,4.107910014513788,1
25-3031,55+,0.24723613509358605,FIXTURE,4.107910014513788,1
25-3041,16-24,0.07894736842105263,FIXTURE,4.0,0
25-3041,25-44,0.4631578947368421,FIXTURE,4.0,0
25-3041,45-54,0.2105263157894737,FIXTURE,4.0,0
25-3041,55+,0.24736842105263157,FIXTURE,4.0,0
25-3099,16-24,0.07943992252388168,FIXTURE,4.107910014513788,1
25-3099,25-44,0.4629102103879909,FIXTURE,4.107910014513788,1
25-3099,45-54,0.21041373199454136,FIXTURE,4.107910014513788,1
25-3099,55+,0.24723613509358605,FIXTURE,4.107910014513788,1
25-4011,16-24,0.054054054054054064,FIXTURE,5.0,0
25-4011,25-44,0.4756756756756757,FIXTURE,5.0,0
25-4011,45-54,0.21621621621621626,FIXTURE,5.0,0
25-4011,55+,0.25405405405405407,FIXTURE,5.0,0
25-4012,16-24,0.054054054054054064,FIXTURE,5.0,0
25-4012,25-44,0.4756756756756757,FIXTURE,5.0,0
25-4012,45-54,0.21621621621621626,FIXTURE,5.0,0
25-4012,55+,0.25405405405405407,FIXTURE,5.0,0
25-4013,16-24,0.07894736842105263,FIXTURE,4.0,0
25-4013,25-44,0.4631578947368421,FIXTURE,4.0,0
25-4013,45-54,0.2105263157894737,FIXTURE,4.0,0
25-4013,55+,0.24736842105263157,FIXTURE,4.0,0
25-4022,16-24,0.054054054054054064,FIXTURE,5.0,0
25-4022,25-44,0.4756756756756757,FIXTURE,5.0,0
25-4022,45-54,0.21621621621621626,FIXTURE,5.0,0
25-4022,55+,0.25405405405405407,FIXTURE,5.0,0
25-4031,16-24,0.12500000000000003,FIXTURE,3.0,0
25-4031,25-44,0.44000000000000006,FIXTURE,3.0,0
25-4031,45-54,0.20000000000000004,FIXTURE,3.0,0
25-4031,55+,0.23500000000000001,FIXTURE,3.0,0
25-9021,16-24,0.054054054054054064,FIXTURE,5.0,0
25-9021,25-44,0.4756756756756757,FIXTURE,5.0,0
25-9021,45-54,0.21621621621621626,FIXTURE,5.0,0
25-9021,55+,0.25405405405405407,FIXTURE,5.0,0
25-9031,16-24,0.054054054054054064,FIXTURE,5.0,0
25-9031,25-44,0.4756756756756757,FIXTURE,5.0,0
25-9031,45-54,0.21621621621621626,FIXTURE,5.0,0
25-9031,55+,0.25405405405405407,FIXTURE,5.0,0
25-9044,16-24,0.054054054054054064,FIXTURE,5.0,0
25-9044,25-44,0.4756756756756757,FIXTURE,5.0,0
25-9044,45-54,0.21621621621621626,FIXTURE,5.0,0
25-9044,55+,0.25405405405405407,FIXTURE,5.0,0
25-9045,16-24,0.07943992252388168,FIXTURE,4.107910014513788,1
25-9045,25-44,0.4629102103879909,FIXTURE,4.107910014513788,1
25-9045,45-54,0.21041373199454136,FIXTURE,4.107910014513788,1
25-9045,55+,0.24723613509358605,FIXTURE,4.107910014513788,1
25-9099,16-24,0.07894736842105263,FIXTURE,4.0,0
25-9099,25-44,0.4631578947368421,FIXTURE,4.0,0
25-9099,45-54,0.2105263157894737,FIXTURE,4.0,0
25-9099,55+,0.24736842105263157,FIXTURE,4.0,0
27-1011,16-24,0.07894736842105263,FIXTURE,4.0,0
27-1011,25-44,0.4631578947368421,FIXTURE,4.0,0
27-1011,45-54,0.2105263157894737,FIXTURE,4.0,0
27-1011,55+,0.24736842105263157,FIXTURE,4.0,0
27-1012,16-24,0.12500000000000003,FIXTURE,3.0,0
27-1012,25-44,0.44000000000000006,FIXTURE,3.0,0
27-1012,45-54,0.20000000000000004,FIXTURE,3.0,0
27-1012,55+,0.23500000000000001,FIXTURE,3.0,0
27-1013,16-24,0.12500000000000003,FIXTURE,3.0,0
27-1013,25-44,0.44000000000000006,FIXTURE,3.0,0
27-1013,45-54,0.20000000000000004,FIXTURE,3.0,0
27-1013,55+,0.23500000000000001,FIXTURE,3.0,0
27-1014,16-24,0.07894736842105263,FIXTURE,4.0,0
27-1014,25-44,0.4631578947368421,FIXTURE,4.0,0
27-1014,45-54,0.2105263157894737,FIXTURE,4.0,0
27-1014,55+,0.24736842105263157,FIXTURE,4.0,0
27-1019,16-24,0.09399330937478838,FIXTURE,3.6556970105322883,1
27-1019,25-44,0.4555919358572492,FIXTURE,3.6556970105322883,1
27-1019,45-54,0.2070872435714769,FIXTURE,3.6556970105322883,1
27-1019,55+,0.24332751119648535,FIXTURE,3.6556970105322883,1
27-1021,16-24,0.07894736842105263,FIXTURE,4.0,0
27-1021,25-44,0.4631578947368421,FIXTURE,4.0,0
27-1021,45-54,0.2105263157894737,FIXTURE,4.0,0
27-1021,55+,0.24736842105263157,FIXTURE,4.0,0
27-1022,16-24,0.12500000000000003,FIXTURE,3.0,0
27-1022,25-44,0.44000000000000006,FIXTURE,3.0,0
27-1022,45-54,0.20000000000000004,FIXTURE,3.0,0
27-1022,55+,0.23500000000000001,FIXTURE,3.0,0
27-1023,16-24,0.15662650602409642,FIXTURE,2.0,0
27-1023,25-44,0.4240963855421687,FIXTURE,2.0,0
27-1023,45-54,0.1927710843373494,FIXTURE,2.0,0
27-1023,55+,0.22650602409638554,FIXTURE,2.0,0
27-1024,16-24,0.07894736842105263,FIXTURE,4.0,0
27-1024,25-44,0.4631578947368421,FIXTURE,4.0,0
27-1024,45-54,0.2105263157894737,FIXTURE,4.0,0
27-1024,55+,0.24736842105263157,FIXTURE,4.0,0
27-1025,16-24,0.07894736842105263,FIXTURE,4.0,0
27-1025,25-44,0.4631578947368421,FIXTURE,4.0,0
27-1025,45-54,0.2105263157894737,FIXTURE,4.0,0
27-1025,55+,0.24736842105263157,FIXTURE,4.0,0
27-1026,16-24,0.12500000000000003,FIXTURE,3.0,0
27-1026,25-44,0.44000000000000006,FIXTURE,3.0,0
27-1026,45-54,0.20000000000000004,FIXTURE,3.0,0
27-1026,55+,0.23500000000000001,FIXTURE,3.0,0
27-1027,16-24,0.054054054054054064,FIXTURE,5.0,0
27-1027,25-44,0.4756756756756757,FIXTURE,5.0,0
27-1027,45-54,0.21621621621621626,FIXTURE,5.0,0
27-1027,55+,0.25405405405405407,FIXTURE,5.0,0
27-1029,16-24,0.07894736842105263,FIXTURE,4.0,0
27-1029,25-44,0.4631578947368421,FIXTURE,4.0,0
27-1029,45-54,0.2105263157894737,FIXTURE,4.0,0
27-1029,55+,0.24736842105263157,FIXTURE,4.0,0
27-2011,16-24,0.15662650602409642,FIXTURE,2.0,0
27-2011,25-44,0.4240963855421687,FIXTURE,2.0,0
27-2011,45-54,0.1927710843373494,FIXTURE,2.0,0
27-2011,55+,0.22650602409638554,FIXTURE,2.0,0
27-2012,16-24,0.07894736842105263,FIXTURE,4.0,0
27-2012,25-44,0.4631578947368421,FIXTURE,4.0,0
27-2012,45-54,0.2105263157894737,FIXTURE,4.0,0
27-2012,55+,0.24736842105263157,FIXTURE,4.0,0
27-2021,16-24,0.15662650602409642,FIXTURE,2.0,0
27-2021,25-44,0.4240963855421687,FIXTURE,2.0,0
27-2021,45-54,0.1927710843373494,FIXTURE,2.0,0
27-2021,55+,0.22650602409638554,FIXTURE,2.0,0
27-2022,16-24,0.07894736842105263,FIXTURE,4.0,0
27-2022,25-44,0.4631578947368421,FIXTURE,4.0,0
27-2022,45-54,0.2105263157894737,FIXTURE,4.0,0
27-2022,55+,0.24736842105263157,FIXTURE,4.0,0
27-2023,16-24,0.15662650602409642,FIXTURE,2.0,0
27-2023,25-44,0.4240963855421687,FIXTURE,2.0,0
27-2023,45-54,0.1927710843373494,FIXTURE,2.0,0
27-2023,55+,0.22650602409638554,FIXTURE,2.0,0
27-2031,16-24,0.12500000000000003,FIXTURE,3.0,0
27-2031,25-44,0.44000000000000006,FIXTURE,3.0,0
27-2031,45-54,0.20000000000000004,FIXTURE,3.0,0
27-2031,55+,0.23500000000000001,FIXTURE,3.0,0
27-2032,16-24,0.07894736842105263,FIXTURE,4.0,0
27-2032,25-44,0.4631578947368421,FIXTURE,4.0,0
27-2032,45-54,0.2105263157894737,FIXTURE,4.0,0
27-2032,55+,0.24736842105263157,FIXTURE,4.0,0
27-2041,16-24,0.07894736842105263,FIXTURE,4.0,0
27-2041,25-44,0.4631578947368421,FIXTURE,4.0,0
27-2041,45-54,0.2105263157894737,FIXTURE,4.0,0
27-2041,55+,0.24736842105263157,FIXTURE,4.0,0
27-2042,16-24,0.12500000000000003,FIXTURE,3.0,0
27-2042,25-44,0.44000000000000006,FIXTURE,3.0,0
27-2042,45-54,0.20000000000000004,FIXTURE,3.0,0
27-2042,55+,0.23500000000000001,FIXTURE,3.0,0
27-2091,16-24,0.09399330937478838,FIXTURE,3.6556970105322883,1
27-2091,25-44,0.4555919358572492,FIXTURE,3.6556970105322883,1
27-2091,45-54,0.2070872435714769,FIXTURE,3.6556970105322883,1
27-2091,55+,0.24332751119648535,FIXTURE,3.6556970105322883,1
27-2099,16-24,0.09399330937478838,FIXTURE,3.6556970105322883,1
27-2099,25-44,0.4555919358572492,FIXTURE,3.6556970105322883,1
27-2099,45-54,0.2070872435714769,FIXTURE,3.6556970105322883,1
27-2099,55+,0.24332751119648535,FIXTURE,3.6556970105322883,1
27-3011,16-24,0.07894736842105263,FIXTURE,4.0,0
27-3011,25-44,0.4631578947368421,FIXTURE,4.0,0
27-3011,45-54,0.2105263157894737,FIXTURE,4.0,0
27-3011,55+,0.24736842105263157,FIXTURE,4.0,0
27-3023,16-24,0.07894736842105263,FIXTURE,4.0,0
27-3023,25-44,0.4631578947368421,FIXTURE,4.0,0
27-3023,45-54,0.2105263157894737,FIXTURE,4.0,0
27-3023,55+,0.24736842105263157,FIXTURE,4.0,0
27-3031,16-24,0.07894736842105263,FIXTURE,4.0,0
27-3031,25-44,0.4631578947368421,FIXTURE,4.0,0
27-3031,45-54,0.2105263157894737,FIXTURE,4.0,0
27-3031,55+,0.24736842105263157,FIXTURE,4.0,0
27-3041,16-24,0.07894736842105263,FIXTURE,4.0,0
27-3041,25-44,0.4631578947368421,FIXTURE,4.0,0
27-3041,45-54,0.2105263157894737,FIXTURE,4.0,0
27-3041,55+,0.24736842105263157,FIXTURE,4.0,0
27-3042,16-24,0.07894736842105263,FIXTURE,4.0,0
27-3042,25-44,0.4631578947368421,FIXTURE,4.0,0
27-3042,45-54,0.2105263157894737,FIXTURE,4.0,0
27-3042,55+,0.24736842105263157,FIXTURE,4.0,0
27-3043,16-24,0.07894736842105263,FIXTURE,4.0,0
27-3043,25-44,0.4631578947368421,FIXTURE,4.0,0
27-3043,45-54,0.2105263157894737,FIXTURE,4.0,0
27-3043,55+,0.24736842105263157,FIXTURE,4.0,0
27-3091,16-24,0.07894736842105263,FIXTURE,4.0,0
27-3091,25-44,0.4631578947368421,FIXTURE,4.0,0
27-3091,45-54,0.2105263157894737,FIXTURE,4.0,0
27-3091,55+,0.24736842105263157,FIXTURE,4.0,0
27-3092,16-24,0.12500000000000003,FIXTURE,3.0,0
27-3092,25-44,0.44000000000000006,FIXTURE,3.0,0
27-3092,45-54,0.20000000000000004,FIXTURE,3.0,0
27-3092,55+,0.23500000000000001,FIXTURE,3.0,0
27-3099,16-24,0.09399330937478838,FIXTURE,3.6556970105322883,1
27-3099,25-44,0.4555919358572492,FIXTURE,3.6556970105322883,1
27-3099,45-54,0.2070872435714769,FIXTURE,3.6556970105322883,1
27-3099,55+,0.24332751119648535,FIXTURE,3.6556970105322883,1
27-4011,16-24,0.12500000000000003,FIXTURE,3.0,0
27-4011,25-44,0.44000000000000006,FIXTURE,3.0,0
27-4011,45-54,0.20000000000000004,FIXTURE,3.0,0
27-4011,55+,0.23500000000000001,FIXTURE,3.0,0
27-4012,16-24,0.12500000000000003,FIXTURE,3.0,0
27-4012,25-44,0.44000000000000006,FIXTURE,3.0,0
27-4012,45-54,0.20000000000000004,FIXTURE,3.0,0
27-4012,55+,0.23500000000000001,FIXTURE,3.0,0
27-4014,16-24,0.12500000000000003,FIXTURE,3.0,0
27-4014,25-44,0.44000000000000006,FIXTURE,3.0,0
27-4014,45-54,0.20000000000000004,FIXTURE,3.0,0
27-4014,55+,0.23500000000000001,FIXTURE,3.0,0
27-4015,16-24,0.09399330937478838,FIXTURE,3.6556970105322883,1
27-4015,25-44,0.4555919358572492,FIXTURE,3.6556970105322883,1
27-4015,45-54,0.2070872435714769,FIXTURE,3.6556970105322883,1
27-4015,55+,0.24332751119648535,FIXTURE,3.6556970105322883,1
27-4021,16-24,0.12500000000000003,FIXTURE,3.0,0
27-4021,25-44,0.44000000000000006,FIXTURE,3.0,0
27-4021,45-54,0.20000000000000004,FIXTURE,3.0,0
27-4021,55+,0.23500000000000001,FIXTURE,3.0,0
27-4031,16-24,0.12500000000000003,FIXTURE,3.0,0
27-4031,25-44,0.44000000000000006,FIXTURE,3.0,0
27-4031,45-54,0.20000000000000004,FIXTURE,3.0,0
27-4031,55+,0.23500000000000001,FIXTURE,3.0,0
27-4032,16-24,0.07894736842105263,FIXTURE,4.0,0
27-4032,25-44,0.4631578947368421,FIXTURE,4.0,0
27-4032,45-54,0.2105263157894737,FIXTURE,4.0,0
27-4032,55+,0.24736842105263157,FIXTURE,4.0,0
27-4099,16-24,0.09399330937478838,FIXTURE,3.6556970105322883,1
27-4099,25-44,0.4555919358572492,FIXTURE,3.6556970105322883,1
27-4099,45-54,0.2070872435714769,FIXTURE,3.6556970105322883,1
27-4099,55+,0.24332751119648535,FIXTURE,3.6556970105322883,1
29-1011,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1011,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1011,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1011,55+,0.25405405405405407,FIXTURE,5.0,0
29-1021,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1021,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1021,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1021,55+,0.25405405405405407,FIXTURE,5.0,0
29-1022,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1022,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1022,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1022,55+,0.25405405405405407,FIXTURE,5.0,0
29-1023,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1023,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1023,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1023,55+,0.25405405405405407,FIXTURE,5.0,0
29-1024,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1024,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1024,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1024,55+,0.25405405405405407,FIXTURE,5.0,0
29-1029,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
29-1029,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-1029,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-1029,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
29-1031,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1031,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1031,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1031,55+,0.25405405405405407,FIXTURE,5.0,0
29-1041,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1041,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1041,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1041,55+,0.25405405405405407,FIXTURE,5.0,0
29-1051,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1051,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1051,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1051,55+,0.25405405405405407,FIXTURE,5.0,0
29-1071,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1071,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1071,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1071,55+,0.25405405405405407,FIXTURE,5.0,0
29-1081,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1081,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1081,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1081,55+,0.25405405405405407,FIXTURE,5.0,0
29-1122,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1122,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1122,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1122,55+,0.25405405405405407,FIXTURE,5.0,0
29-1123,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1123,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1123,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1123,55+,0.25405405405405407,FIXTURE,5.0,0
29-1124,16-24,0.12500000000000003,FIXTURE,3.0,0
29-1124,25-44,0.44000000000000006,FIXTURE,3.0,0
29-1124,45-54,0.20000000000000004,FIXTURE,3.0,0
29-1124,55+,0.23500000000000001,FIXTURE,3.0,0
29-1125,16-24,0.07064959696538643,FIXTURE,4.333333333333333,0
29-1125,25-44,0.4673304883831199,FIXTURE,4.333333333333333,0
29-1125,45-54,0.21242294926505453,FIXTURE,4.333333333333333,0
29-1125,55+,0.24959696538643902,FIXTURE,4.333333333333333,0
29-1126,16-24,0.12500000000000003,FIXTURE,3.0,0
29-1126,25-44,0.44000000000000006,FIXTURE,3.0,0
29-1126,45-54,0.20000000000000004,FIXTURE,3.0,0
29-1126,55+,0.23500000000000001,FIXTURE,3.0,0
29-1127,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1127,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1127,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1127,55+,0.25405405405405407,FIXTURE,5.0,0
29-1128,16-24,0.07894736842105263,FIXTURE,4.0,0
29-1128,25-44,0.4631578947368421,FIXTURE,4.0,0
29-1128,45-54,0.2105263157894737,FIXTURE,4.0,0
29-1128,55+,0.24736842105263157,FIXTURE,4.0,0
29-1129,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
29-1129,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-1129,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-1129,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
29-1131,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1131,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1131,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1131,55+,0.25405405405405407,FIXTURE,5.0,0
29-1141,16-24,0.07820056899004267,FIXTURE,4.2,0
29-1141,25-44,0.46353342816500703,FIXTURE,4.2,0
29-1141,45-54,0.21069701280227593,FIXTURE,4.2,0
29-1141,55+,0.2475689900426742,FIXTURE,4.2,0
29-1151,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1151,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1151,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1151,55+,0.25405405405405407,FIXTURE,5.0,0
29-1161,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1161,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1161,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1161,55+,0.25405405405405407,FIXTURE,5.0,0
29-1171,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1171,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1171,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1171,55+,0.25405405405405407,FIXTURE,5.0,0
29-1181,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1181,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1181,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1181,55+,0.25405405405405407,FIXTURE,5.0,0
29-1211,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1211,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1211,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1211,55+,0.25405405405405407,FIXTURE,5.0,0
29-1212,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
29-1212,25-44,0.4603057508931242,FIXTURE,4.086044078987907,1
29-1212,45-54,0.2092298867696019,FIXTURE,4.086044078987907,1
29-1212,55+,0.2458451169542822,FIXTURE,4.086044078987907,1
29-1213,16-24,0.054054054054054064,FIXTURE,5.0,0
29-1213,25-44,0.4756756756756757,FIXTURE,5.0,0
29-1213,45-54,0.21621621621621626,FIXTURE,5.0,0
29-1213,55+,0.25405405405405407,FIXTURE,5.0,0
29-1214,16-24,0.08461924538299169,FIXTURE,4.086044078987907,1
